x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y
0,9,2,3,3,0,1,0,1,0,8,4,72,370014,25,0,0,141,2.168629378,5.63,7.75,9.43,0
5,1,2,5,3,4,0,0,2,2,6,1,123,699099,31,0,4995,126,1.900559791,6.48,8.16,7.11,0
0,10,2,4,3,0,1,12,1,0,9,5,179,733191,44,0,0,126,0.644834156,6.04,8.58,6.61,0
0,1,2,8,3,3,1,0,0,3,9,7,66,1084644,31,6830,0,126,3.08317029,6.38,13.25,7.56,0
0,1,2,7,3,0,0,0,0,1,2,1,69,575172,31,0,0,110,0.622490316,3.99,10.12,7.16,0
None,3,0,None,2,0,1,0,1,1,7,0,195,611542,28,0,0,126,0.27966103,4.8,9.45,6.24,1
0,14,0,9,2,0,1,20,0,4,7,7,116,1057454,9,0,0,113,0.925301436,4.36,11.31,6.89,0
1,3,0,9,2,0,1,0,3,2,3,7,116,99494,28,0,0,188,2.511792839,3.12,9.5,9.29,0
0,3,0,1,2,0,1,0,0,1,6,6,176,988744,28,0,0,110,2.369597126,2.75,12.68,6.69,1
None,3,3,None,5,0,0,20,2,2,0,4,88,634112,28,0,0,126,1.935136631,6.9,11.51,7.03,0
0,3,3,8,5,0,0,0,3,0,8,5,94,850043,28,0,0,126,0.890321287,3.98,13.82,10.51,0
0,0,1,4,5,0,0,0,3,0,7,2,116,737668,41,23342,0,141,2.449658598,4.44,8.69,6.95,1
0,0,0,12,2,0,1,0,3,0,8,7,201,785766,41,0,5975,157,2.25084248,4.84,12.31,6.97,1
0,3,0,8,2,0,1,0,0,1,2,5,170,639738,28,22927,0,188,1.906069896,4.74,9.11,6.29,1
0,3,2,12,3,4,1,0,2,0,4,2,66,111850,28,0,0,35,0.637769451,6.12,10.06,8.18,0
0,3,2,2,1,0,1,0,1,0,6,0,110,750219,28,0,0,63,0.803307387,4.71,10.29,8.17,0
0,3,2,1,1,0,1,0,3,3,7,0,91,642968,28,10446,0,126,2.007091201,6.65,13.46,7.92,0
4,0,0,3,2,0,1,0,3,0,4,5,104,588116,41,0,0,157,-0.017473362,4.57,10.99,7.98,0
0,1,2,6,1,0,1,0,3,3,3,0,60,876096,31,0,0,50,1.832763405,4.01,12.74,9.23,0
0,3,2,1,1,0,1,0,0,1,1,2,66,179734,28,0,0,126,4.321547019,5.91,11.46,8.02,0
0,10,0,5,2,0,1,0,0,1,1,2,94,710930,44,0,0,126,2.463904376,5.83,10.82,7.79,1
5,0,0,12,2,0,1,0,2,4,4,3,94,1135676,41,0,0,226,1.446015106,4.46,12.48,8.08,1
0,3,0,1,2,0,1,0,3,3,5,7,126,413591,28,0,0,126,2.668962633,2.84,9.85,5.1,0
1,3,0,9,2,0,1,0,3,3,1,2,214,618941,28,0,0,141,2.162438493,5.22,11.74,11.15,0
0,7,0,2,0,1,0,39,0,1,4,5,116,345563,16,0,0,126,1.364736959,7.2,12.01,8.91,0
0,3,2,3,1,0,0,0,2,1,7,0,110,152066,28,0,0,126,1.329144491,3.58,6.51,9.03,0
1,1,0,1,2,0,1,0,2,0,7,7,104,76982,31,0,0,188,1.885468941,4.8,11.09,7.29,0
0,1,0,1,4,1,1,15,3,1,1,1,141,254884,31,0,0,126,2.868084567,5.29,9.25,8.27,0
0,3,2,7,3,0,1,0,3,0,8,3,82,501813,28,0,0,163,4.74879004,5.03,9.48,9.08,0
0,3,0,5,1,0,0,0,1,1,6,1,173,374930,28,0,0,126,4.168953386,5.62,6.26,8.74,0
0,3,0,1,2,0,1,0,1,1,8,5,119,546537,28,0,0,141,2.202301379,5.12,13.53,9.27,0
0,0,0,3,2,0,1,38,0,3,6,3,94,1375468,41,0,0,63,1.800744949,4.98,6.93,6.75,0
4,7,0,4,2,0,1,0,0,2,0,1,204,542383,16,0,0,126,1.589502299,4.85,14.17,9.39,0
0,0,0,4,2,1,1,11,3,4,2,6,126,601119,41,0,0,126,2.423958775,3.63,12.04,7.61,1
0,3,0,6,2,0,1,0,0,1,4,7,170,967526,28,0,0,126,3.00309304,3.6,9.97,4.62,1
0,0,0,0,2,0,1,0,3,2,5,1,116,552163,41,0,0,126,2.107843806,6.34,8.56,8.75,1
3,3,2,8,3,0,1,0,0,1,1,4,116,123172,28,0,0,126,1.980083591,3.91,13.7,6.77,1
1,2,0,2,0,0,0,0,0,3,7,1,91,268832,22,0,0,16,2.988787505,5.23,10.19,7.54,0
0,3,1,5,5,0,0,0,1,1,4,4,107,588266,28,0,0,79,3.579841454,4.98,14.43,5.48,0
0,0,2,5,3,0,1,0,0,1,1,2,82,120109,41,0,0,157,2.092864251,4.42,8.26,10.23,0
4,6,0,12,2,0,1,0,1,1,3,4,179,616148,35,0,0,126,3.241967568,6.79,12.64,8.45,1
0,13,0,5,2,0,1,0,3,2,9,5,170,311599,50,47199,0,141,1.294467405,4.95,12.06,10.19,1
0,3,0,4,2,0,1,0,2,4,7,6,176,261368,28,0,0,157,1.764322052,4.56,10.52,9.07,0
0,3,3,8,3,0,0,0,0,4,0,1,72,124253,28,0,0,126,1.756032838,5.48,10.46,7.07,0
3,0,1,8,3,0,1,0,0,4,9,6,176,998546,41,0,0,126,1.255854947,4.43,9.1,7.36,0
0,1,2,0,4,0,0,0,3,3,2,0,116,326490,31,0,0,126,1.54677832,5.62,14.39,9.14,0
0,0,0,8,2,0,1,0,2,2,4,1,79,829418,41,0,0,141,3.075516181,4.63,8.06,7.4,1
5,0,1,4,3,1,0,0,2,3,9,6,101,244174,41,0,0,126,3.418734401,4.77,10.94,8.78,0
0,3,0,1,2,0,1,0,2,4,5,6,85,546461,28,0,0,126,3.195952099,5.67,9.12,9.39,1
4,4,0,4,2,0,1,0,2,0,2,7,126,759797,47,0,0,157,0.482212467,4.78,10.99,7.14,1
0,3,2,8,4,4,0,37,0,3,8,0,132,602448,28,0,7348,126,1.261161687,7.56,10.13,4.61,0
4,10,0,5,2,0,1,0,2,0,1,3,176,602413,44,0,0,157,2.273569746,4.61,9,6.02,1
0,0,3,5,5,4,0,0,3,2,4,4,107,652462,41,0,0,123,1.609941229,4.31,9.89,9.53,0
0,2,2,12,3,0,0,0,2,2,3,4,94,650850,22,0,0,110,1.221873038,7.29,10.92,10.27,0
0,3,1,8,1,0,0,0,1,0,1,3,107,363979,28,0,0,126,0.560972714,5.22,7.92,10.08,0
0,5,2,7,5,4,0,0,3,4,7,1,94,791132,38,0,0,126,1.805233621,4.47,8.7,7.46,0
0,0,2,5,3,0,1,0,0,4,0,3,79,127272,41,11542,0,94,1.310967615,5.19,7.88,5.39,0
0,0,0,10,2,0,1,None,0,4,1,7,217,339908,41,0,0,79,1.787347645,4.8,11.82,6.44,0
0,1,2,2,1,0,0,None,3,1,9,4,57,459860,31,0,0,126,1.650473726,5.13,8.23,9.01,0
1,14,0,10,2,0,1,0,0,2,3,1,148,479885,9,0,0,63,2.483357868,3.51,9.51,10.12,0
0,3,2,1,3,0,1,0,3,2,8,6,198,656159,28,0,0,126,3.009491337,4.65,10.39,9.52,0
0,1,2,9,3,0,1,0,0,2,9,2,63,134165,31,0,0,226,2.478936644,4.33,12.15,5.12,0
5,3,0,1,2,0,1,21,0,2,9,5,154,398209,28,0,0,126,3.410190684,4,5.61,7.42,0
4,10,0,5,0,4,0,0,3,1,9,2,141,857001,44,0,0,157,1.711042184,5.13,6.91,6.07,1
0,2,0,1,2,0,1,0,0,2,6,1,198,597833,22,0,5975,126,1.26367425,6.18,7.96,10.11,1
0,1,0,4,2,0,1,0,3,3,4,2,119,245820,31,0,0,126,1.704955434,3.89,10.85,8.43,0
0,0,0,4,2,0,1,0,3,0,6,4,94,587264,41,0,0,220,3.990481503,5.53,14.16,7.9,0
4,3,0,12,2,0,1,0,3,1,0,0,107,636892,28,0,0,126,0.333483393,4,8.59,6.92,0
0,1,2,2,1,0,1,0,0,0,1,1,60,1213842,31,0,0,63,1.915700356,5.11,6.55,7.32,0
0,3,1,1,4,4,0,0,2,1,2,7,101,1351435,28,0,0,157,2.87038494,5.63,10.59,6,0
0,3,3,7,3,4,1,0,0,2,1,6,94,871208,28,0,0,126,0.204241021,3.67,7.31,10.03,0
0,3,2,1,1,0,1,0,2,1,4,2,101,1212526,28,0,0,157,0.979669601,4.8,10.7,8.43,0
0,1,2,3,1,0,1,0,0,4,6,5,60,1314204,31,0,0,113,2.311910134,4.6,12.4,8.33,0
0,3,4,4,5,0,0,0,0,2,2,3,179,420666,28,0,0,141,1.903419602,6.24,11.22,8.98,0
0,1,2,8,1,0,0,20,0,2,7,2,63,676998,31,0,0,126,3.572933096,4.74,10.34,4.38,0
0,13,2,2,1,0,1,None,0,4,7,2,145,1041432,50,0,0,126,1.485339839,4.28,10.38,7.1,0
0,1,4,3,3,0,1,0,0,2,4,3,214,212972,31,0,0,126,1.282756872,6.94,8.93,9.67,0
0,1,4,8,5,4,0,0,0,4,3,6,113,754997,31,0,0,126,2.444645773,5.04,9.23,7.79,0
0,0,1,4,3,0,0,0,2,1,1,4,207,300474,41,0,0,126,3.369955936,5.98,12.67,8.72,0
0,3,2,7,3,0,0,0,0,0,5,7,57,489309,28,0,0,94,3.827945883,3.88,4.38,7.46,0
0,10,2,8,5,0,0,0,1,4,1,4,101,1034941,44,0,0,126,1.498225319,4.63,12.65,9.12,0
2,12,0,1,2,0,1,0,2,1,0,7,188,447658,19,0,0,126,2.129648929,5.05,8.68,9.29,0
4,1,2,5,3,0,0,0,0,1,6,0,182,172621,31,0,0,173,2.327073273,3.62,9.89,10.06,0
0,0,5,8,3,0,0,0,3,4,3,6,148,823232,41,0,0,126,1.046504219,4.46,11.16,3.73,0
2,1,0,3,2,0,1,0,2,3,8,7,176,952185,31,0,0,157,1.345238303,5.22,9.6,8.28,0
0,1,0,0,0,0,0,0,2,3,7,5,126,746665,31,0,0,126,3.423841111,3.3,6.23,10.77,1
0,2,0,3,2,0,1,0,1,4,5,4,167,109871,22,0,0,126,4.323438274,3.87,8.59,5.84,0
0,0,1,4,3,0,0,0,3,4,4,0,151,408325,41,0,0,126,2.044363094,3.44,10.59,10.41,0
0,1,1,5,3,0,0,0,0,1,6,0,97,452779,31,0,0,126,2.273141875,5.73,9.64,9.31,0
0,3,0,10,2,0,1,0,3,0,3,2,176,495699,28,0,0,151,1.713696454,4.41,10.88,5.89,1
0,0,0,1,2,0,1,0,2,2,0,1,126,1118149,41,0,0,157,2.457859998,4.91,8.29,8.35,1
1,1,0,7,2,0,1,0,3,3,9,6,119,342267,31,24153,0,126,1.841669144,4.41,11.74,9.85,1
0,2,2,10,3,0,1,0,1,1,7,0,69,227169,22,0,0,204,1.693451466,5.47,6.43,5.44,0
0,0,0,4,2,0,1,0,2,1,9,5,113,419258,41,0,0,126,1.432511812,5.89,11.48,9.31,0
0,10,0,3,2,0,1,0,2,4,1,0,192,505614,44,9748,0,157,2.872921133,4.64,10.39,10.46,0
4,0,0,4,2,4,1,0,0,1,7,1,148,790387,41,0,0,126,1.881112974,5.43,7.57,11.62,1
0,10,0,5,2,0,1,0,3,3,1,5,107,603192,44,0,0,173,1.000712422,4.45,9.13,7.51,1
0,3,1,11,5,0,0,0,0,3,9,3,123,121646,28,0,0,69,2.524155543,6.02,8.31,7.89,0
0,0,0,4,2,0,1,0,2,4,0,1,113,264855,41,15749,0,157,-0.891973035,7.15,9.27,9.17,0
3,1,1,8,4,2,0,0,3,1,7,4,129,105203,31,0,0,119,0.582595429,5.3,9.5,6.14,0
0,0,0,3,2,0,1,0,1,2,1,1,129,470953,41,24153,0,157,1.728315026,6.43,12.57,5.45,1
0,7,2,9,5,4,0,0,0,4,8,2,113,1018602,16,0,0,126,2.853621984,4.56,9.52,9.91,0
0,1,2,8,1,0,1,0,1,2,7,1,88,662977,31,0,0,126,1.253728341,4.84,7.06,10.35,0
2,1,0,1,2,0,1,0,1,3,0,6,160,1055267,31,0,5253,173,2.486546297,6.52,9.58,9.5,0
0,3,0,1,2,0,1,0,2,4,5,1,97,361085,28,0,0,126,1.21148871,4.71,13.02,5.71,0
0,2,1,4,3,0,0,0,0,1,9,0,154,453633,22,0,0,119,2.558405407,4.5,10.02,6.84,0
0,2,0,10,2,0,1,0,1,2,0,2,79,800896,22,0,0,126,2.013354791,5.53,6.44,6.92,0
0,6,2,8,5,0,1,0,2,4,2,0,151,525145,35,0,0,126,2.196588027,5.26,10.23,7.33,0
1,0,0,5,2,0,1,0,1,1,8,4,123,323930,41,0,0,157,0.373817063,3.91,10.99,7.93,0
0,13,0,5,2,0,1,0,1,0,4,3,182,310154,50,0,0,157,1.774962936,5.02,13.6,7.67,1
0,1,0,0,2,0,1,0,3,3,9,5,173,607502,31,0,0,126,1.66029769,6.74,9.51,6.11,1
0,0,0,5,2,0,1,0,1,0,7,5,132,597465,41,314156,0,126,1.408254202,4.18,11.3,8.47,1
1,6,0,1,2,0,1,0,3,2,7,0,107,551968,35,0,0,236,3.255496235,4.04,12.57,8.8,0
0,3,1,4,5,0,0,0,3,2,9,4,182,681540,28,0,0,126,1.981829022,4.46,12.26,6.99,0
0,3,1,1,3,0,0,36,1,4,3,7,60,1624316,28,0,0,126,-0.310994837,4.52,11.03,9.54,0
1,3,0,9,2,0,1,0,3,1,2,1,210,391034,28,0,0,188,1.517811724,6.23,8.1,5,0
0,3,1,2,3,4,0,0,3,4,5,3,101,451145,28,0,0,50,0.32129456,4.61,11.35,7.72,0
0,0,0,3,2,0,1,0,1,2,0,5,104,624109,41,0,0,157,0.930915938,3.44,10.16,9.79,0
1,10,0,4,0,0,0,0,3,1,9,1,129,449392,44,314156,0,157,2.152677557,4.99,8.96,9.64,1
1,11,0,4,2,0,1,16,3,1,5,6,167,456847,6,24153,0,210,1.919362805,4.85,7.1,9.06,1
0,3,5,8,5,0,0,26,1,2,3,3,82,404320,28,0,0,126,1.286360935,6.21,9.34,4.7,0
0,3,4,8,3,0,0,0,3,0,5,4,154,531495,28,0,5894,110,0.428788628,5.39,10,6.31,0
0,1,2,1,1,0,1,20,3,4,8,4,72,681308,31,0,0,116,1.532928424,5.85,10.59,8.94,0
0,0,2,5,3,4,0,0,0,4,8,2,145,613917,41,0,0,138,4.079092977,4.38,8.68,8.56,1
5,0,0,5,0,0,0,0,1,0,5,4,148,903356,41,0,0,126,1.259083533,6.84,9.45,8.2,0
0,1,2,1,1,0,1,0,1,4,9,6,69,847046,31,0,0,126,2.547011128,4.99,13.73,11.27,0
0,13,0,5,2,0,1,0,1,2,9,6,141,755958,50,0,0,126,2.393249714,5.05,7.12,6.7,1
5,10,0,4,2,0,1,0,0,1,9,0,185,438617,44,0,0,157,2.643954923,5.23,9.65,7.93,1
1,3,0,1,2,0,1,0,1,4,5,2,154,665270,28,0,0,126,2.802248253,3.79,10.44,9.77,1
0,1,1,4,5,0,0,0,1,4,9,7,148,446298,31,0,0,126,3.707370298,6.36,12.44,8.33,0
0,1,2,8,3,0,0,0,2,2,2,5,72,668807,31,0,0,126,2.763163126,5.71,13.89,9.63,0
None,0,2,None,3,1,1,27,1,3,8,0,75,540831,41,0,0,79,1.279757125,5.89,10.75,8.76,0
0,0,0,5,2,0,1,0,2,2,4,4,101,626484,41,0,0,126,2.567081005,4.15,9.76,6.17,0
4,0,2,5,1,0,0,0,2,0,9,4,157,420857,41,0,0,126,1.893502412,4.75,7.44,9.69,1
0,2,0,6,2,1,1,19,1,4,1,3,94,599768,22,0,5187,126,0.869408799,5.47,12.16,7.97,0
2,3,0,1,2,0,1,0,2,2,2,3,119,727250,28,0,0,157,0.823346982,6.27,12.35,8.13,1
2,3,4,3,4,1,1,0,2,1,4,6,236,256147,28,0,0,110,-0.755442021,3.74,11.19,9.71,1
0,5,0,5,2,0,1,0,3,0,8,7,119,537684,38,0,0,126,-1.18312009,5.86,13.91,7.44,1
5,1,0,12,2,0,1,0,1,2,9,7,107,657589,31,0,0,126,2.125631379,3.99,9.44,9.99,0
0,0,0,8,4,0,1,15,0,1,8,2,101,849282,41,0,0,126,3.864081911,4.85,11.58,6.9,1
3,0,0,12,2,4,1,0,2,1,0,6,148,713908,41,0,0,157,1.722129932,2.45,10.07,9.16,1
None,1,2,None,1,0,1,0,0,0,4,5,63,392555,31,0,0,94,2.473933769,6.12,9.88,7.06,0
0,0,2,4,3,0,0,0,2,1,9,3,79,633455,41,0,0,157,3.875279948,3.8,12.58,6.06,0
0,1,3,3,1,2,1,0,1,4,0,1,82,476112,31,8159,0,151,0.821655749,5.68,4.87,9.39,0
0,3,0,2,2,1,1,8,0,0,1,1,135,392445,28,0,0,188,2.187526525,4.82,9.42,5.83,0
4,0,1,5,5,0,0,0,3,4,7,0,154,334749,41,0,0,126,2.096625957,4.23,9.46,6.91,1
1,1,0,1,2,0,1,0,3,1,5,6,176,362662,31,0,0,188,1.781608755,4.73,13.77,7.07,0
4,3,0,12,2,0,1,0,1,1,9,7,154,842682,28,0,0,126,1.170421275,2.85,14.2,6.79,1
4,1,1,2,5,0,0,0,1,3,2,7,129,543656,31,0,0,141,1.450865534,5.17,12.4,7.59,0
0,1,2,8,1,1,0,5,1,0,1,7,57,823468,31,0,0,69,0.930119808,5.6,11.16,8.67,0
2,0,0,4,2,0,1,0,1,0,0,7,132,1021517,41,0,0,157,1.803565166,4.04,8.61,11.64,1
3,0,0,4,2,0,1,0,0,3,4,5,132,415083,41,0,0,163,1.128440438,5.29,11.13,5.39,1
None,5,1,None,3,0,0,4,3,2,7,7,188,321416,38,0,0,141,0.901764762,5.29,9.27,7.54,0
0,3,0,6,2,0,1,0,2,3,6,2,173,606736,28,0,5928,126,3.53245254,5.56,6.76,7.01,1
1,1,0,4,2,0,1,0,3,4,7,4,220,1092992,31,0,0,110,2.411997315,5.95,11.3,8.36,0
0,1,1,4,3,0,0,0,1,0,5,5,151,567670,31,0,0,119,3.415310248,6.33,7.46,6.85,0
0,3,0,1,2,0,1,0,3,2,8,2,116,871311,28,0,0,126,0.677242705,6.53,7.05,9.12,1
0,3,4,1,3,0,0,0,2,1,2,6,141,691820,28,0,0,126,2.267418801,6.43,6.64,6.57,0
1,1,0,1,2,0,1,0,1,3,6,4,173,111024,31,0,0,157,1.859773344,4.85,11.5,6.17,0
None,1,0,None,0,0,0,0,2,4,6,7,214,603349,31,0,7719,126,3.293708451,4.81,10.29,9.11,0
0,1,1,4,3,0,0,0,0,0,3,3,151,680890,31,0,0,126,1.454449404,5.87,9.59,11.42,0
0,8,0,6,2,0,1,0,3,1,3,4,69,974513,13,0,0,126,3.384394333,3.38,11.92,8.9,0
None,13,0,None,2,0,1,0,0,1,8,7,198,418353,50,0,0,38,1.625873843,4.6,10.21,9.15,0
0,10,0,4,2,0,1,0,0,3,6,0,126,460306,44,0,0,126,3.347552255,6.06,9.17,8.9,1
0,3,0,4,2,0,1,0,3,0,0,7,145,333298,28,0,0,141,1.625954257,5.03,7.95,5.53,1
4,3,4,2,5,0,0,0,3,1,2,3,179,672222,28,0,0,94,1.292699679,2.95,12.23,8.74,0
0,2,2,2,1,4,1,0,0,2,0,5,63,992878,22,1866,0,63,3.315260161,5.8,12.91,11.13,0
0,0,0,3,2,0,1,0,0,2,4,4,110,597836,41,0,6211,204,2.541368689,5.07,10.91,7.9,1
0,3,0,5,0,4,0,18,2,0,8,7,185,540577,28,0,0,119,2.690422055,6.94,11.64,9.64,0
0,3,0,2,2,4,1,None,2,0,5,2,188,887252,28,0,0,126,2.056881749,6.21,11.34,6.48,0
0,3,1,12,3,0,1,0,1,2,0,7,151,185853,28,0,0,126,2.931797649,4.34,8.79,9.34,0
0,1,1,7,5,0,0,0,3,0,9,1,148,946973,31,0,0,126,3.768176776,4.15,8.93,9.18,0
1,1,0,9,2,0,1,0,3,0,9,6,151,154802,31,0,4665,157,0.73589188,6.05,9.49,6.56,0
0,3,1,1,5,0,1,0,0,0,8,1,97,1023085,28,0,0,126,2.477102856,5.03,10.72,11.12,0
0,1,1,2,1,0,0,0,3,1,1,3,72,324454,31,0,0,75,2.654343769,3.64,9.31,8.71,0
0,3,2,2,1,0,1,0,3,2,8,7,63,959587,28,0,0,94,4.302666334,5.93,10.11,7.62,0
4,3,1,8,1,0,1,0,3,4,9,0,123,333942,28,0,0,132,2.627683016,6.35,9.58,8.73,0
0,3,2,1,3,4,1,0,0,1,9,5,88,436606,28,0,0,151,3.669822771,4.47,13.12,10.56,0
0,1,0,5,2,4,1,18,0,4,7,3,107,944617,31,0,0,126,3.346866245,7.1,10.68,7.35,1
0,6,1,8,5,0,0,0,0,2,3,4,85,578298,35,0,0,126,2.409517501,6.29,10.48,8.95,0
0,10,0,4,2,0,1,0,2,4,9,6,167,360523,44,47199,0,204,3.295375925,7.14,8.61,8.1,1
3,1,2,8,5,0,1,0,2,2,5,4,173,356250,31,0,0,126,1.789828967,5.86,9.58,10.46,0
0,0,2,5,3,0,0,0,2,2,1,4,88,337442,41,0,0,110,3.657367854,3.86,10.61,8.71,0
0,3,0,7,2,0,1,0,0,0,6,4,163,374198,28,0,0,126,3.213727193,4.18,10,9.96,0
0,0,2,8,1,0,0,0,1,2,8,3,75,650228,41,0,0,126,1.799603719,4.55,10.32,6.45,0
0,13,1,5,5,0,0,0,1,0,3,5,145,928548,50,79281,0,204,2.05169715,4.15,11.22,8.62,1
None,12,3,None,1,0,1,0,2,2,6,3,119,405737,19,0,0,110,0.60890945,7.59,8.82,9.76,0
1,3,0,4,2,0,1,0,2,4,6,3,157,91832,28,0,0,141,1.686899759,6.92,11.69,5.71,1
0,2,1,7,5,0,0,0,1,3,9,4,101,746059,22,0,0,126,1.293840484,4.75,8.54,8.75,0
0,3,4,3,4,0,0,0,1,0,3,2,207,582250,28,0,0,110,1.554927693,7.3,11.52,8.49,0
0,3,1,3,5,0,0,0,0,1,9,6,66,419010,28,0,0,151,2.299674774,3.87,10.17,10.05,0
0,3,1,1,3,0,1,0,2,4,3,3,116,110992,28,0,5243,173,2.540635411,5.4,10.27,7.93,0
5,6,2,5,3,0,1,0,0,2,3,5,116,1153709,35,27062,0,126,1.751879976,2.61,8.4,10.26,1
0,0,0,4,2,0,1,0,0,4,1,5,107,495577,41,0,0,126,2.01083078,4.97,9.83,6.67,1
0,3,2,2,1,0,0,0,0,1,5,0,60,399579,28,0,0,47,2.663921232,4.88,11.96,7.44,0
1,1,1,1,3,0,1,0,0,1,0,2,116,1186887,31,0,0,157,1.924634113,5.87,12.09,8.74,0
0,10,0,5,2,0,1,0,1,0,6,3,132,532132,44,0,0,126,1.501922605,4.63,8.71,7.86,1
0,5,2,3,3,0,1,0,1,4,7,5,72,462609,38,0,0,126,0.383479448,3.32,11.45,7.97,0
0,3,2,6,3,4,1,0,2,0,8,0,85,231180,28,0,0,110,1.019665832,4.81,7.43,6.68,0
0,3,0,4,2,0,1,0,3,1,9,4,94,763925,28,0,0,126,2.638849369,3.8,12.45,7.42,0
1,6,0,4,2,0,1,0,3,3,6,7,145,804292,35,0,0,188,2.042496554,5.09,10.86,10.45,0
1,1,0,1,2,0,1,0,2,0,2,1,119,1178044,31,0,0,173,0.769599928,5.81,7.35,8.16,0
0,3,4,3,5,0,0,0,3,1,1,4,163,245082,28,0,5535,126,1.890805884,4.33,7.76,8.38,0
0,3,0,10,2,0,1,0,1,4,0,5,123,742644,28,0,0,157,0.754545355,4.74,5.52,7.84,1
0,0,0,3,2,0,1,0,3,0,4,4,195,614316,41,0,0,63,2.626394704,4.45,9.57,8.92,1
0,2,2,3,1,0,0,0,3,3,0,4,57,881540,22,0,0,94,1.571992447,3.29,13.37,8.35,0
0,3,2,6,3,0,1,0,1,4,1,3,82,797465,28,0,0,141,2.740396788,5,13.27,8.62,0
0,3,2,2,3,0,1,13,3,3,5,0,129,1277381,28,0,0,19,1.012567503,4.98,10.68,7.87,0
0,5,0,8,2,0,1,0,0,0,1,4,110,608888,38,0,0,126,2.304358148,5.16,12.14,11.02,1
0,1,0,9,2,0,1,0,0,0,2,5,170,642132,31,0,0,157,1.364885429,6.13,10.41,8.67,0
None,7,0,None,2,0,1,0,0,2,6,6,207,214316,16,0,0,126,2.916381553,4.27,6.89,8.49,0
0,1,2,2,1,0,1,0,2,4,1,1,63,514238,31,0,0,126,1.778198517,8.5,7.53,6.62,0
0,0,2,5,3,0,0,0,1,3,3,7,75,323785,41,0,0,126,1.680080856,3.98,10.84,5.58,0
0,3,3,12,3,0,1,0,3,1,4,0,204,568022,28,3113,0,63,2.81903768,5.81,11.4,8.59,0
4,1,3,4,5,4,1,0,0,0,9,4,72,1353486,31,0,0,126,2.076941768,4.86,5.39,6.78,0
0,0,2,3,3,0,1,0,3,1,7,5,97,758255,41,0,0,126,0.829808693,4.58,15.78,7.68,0
1,7,0,9,2,0,1,0,1,2,4,6,207,862213,16,0,0,79,2.601426589,6.98,8.57,7.02,1
0,0,2,8,3,0,0,0,2,3,4,6,79,802595,41,0,0,126,1.838653053,5.02,12.96,11.5,0
0,5,1,4,3,0,1,0,0,3,3,6,138,724068,38,0,0,188,2.298027802,4.33,12.36,5.86,1
0,1,2,6,1,0,1,0,2,1,4,0,63,182910,31,0,0,63,-0.132114695,4.22,10.07,9.59,0
0,0,2,5,3,0,1,0,2,2,0,3,110,757520,41,0,0,157,3.299461066,4.9,6.01,6.83,0
0,3,0,9,2,0,1,0,3,2,1,7,69,87591,28,0,0,141,1.04362226,5.75,7.24,7.38,0
1,3,2,9,1,0,1,0,1,0,5,2,104,120081,28,0,0,220,2.252165243,4.87,9.66,7.27,0
0,3,0,10,1,0,1,0,1,4,1,5,101,636892,28,0,0,126,1.882323599,5.41,11.1,8.71,0
0,2,0,1,2,0,1,0,2,4,8,7,116,352710,22,0,0,126,1.981348517,5.15,14.42,8.33,1
5,3,0,12,2,1,1,0,2,1,4,6,82,221316,28,0,0,126,2.203963864,4.2,10.14,5.58,1
4,0,0,4,2,0,1,0,2,0,4,3,141,1180001,41,0,0,126,0.899077061,6.41,10.27,7.09,1
0,3,0,3,2,0,1,0,3,2,5,3,148,681722,28,0,0,141,1.968071041,5.14,10.82,11.92,0
1,5,0,8,0,0,0,0,3,3,3,4,123,206453,38,0,0,126,2.720590754,3.32,11.38,10.67,1
0,3,2,4,4,0,1,0,2,3,0,2,107,701414,28,0,0,157,3.606505042,6.19,11.27,6.52,0
0,6,0,6,2,4,1,0,2,4,4,3,126,804882,35,0,0,126,1.491102221,5.29,13.46,8.34,0
0,3,2,1,1,0,1,0,2,0,4,5,60,528711,28,0,0,126,2.753240058,6.57,13.54,10.27,0
0,1,0,3,2,1,1,0,2,4,2,2,157,935899,31,0,0,157,1.596406438,4.92,12.75,11.24,1
0,3,0,3,2,0,1,0,0,2,0,6,160,880563,28,0,0,126,1.5822293,6.26,9.55,4.97,0
0,14,0,2,2,0,1,16,0,4,1,1,179,549832,9,0,0,126,2.654836714,6.45,8.82,7.18,0
None,0,2,None,3,0,0,0,3,0,4,1,82,125764,41,0,0,126,2.613077286,4.53,11.87,10.59,0
0,0,0,3,2,0,1,0,0,4,4,6,207,585354,41,0,0,16,1.675214603,4.36,7.2,7.88,1
0,0,0,4,2,0,1,9,3,4,5,2,151,302721,41,0,0,188,3.405906814,5.36,9.26,6.12,1
0,8,0,6,2,0,1,20,0,4,3,2,110,714935,13,0,0,126,1.758335618,5.13,8.4,9.7,0
2,4,0,5,2,0,1,0,3,4,5,6,119,1504286,47,314156,0,157,3.489523879,4.54,7.07,6.71,1
0,0,0,4,2,0,1,0,1,3,3,7,88,444064,41,0,0,141,3.876099184,4.6,6.5,7.11,0
4,0,1,5,5,0,0,0,2,2,8,6,135,819001,41,0,0,173,1.242398441,5.63,9.84,8.29,0
0,3,2,7,3,0,1,0,3,1,0,2,176,176969,28,0,0,101,2.796427744,3.43,12.21,7.86,0
